4000 0.0
 4.3645044e-04  1.5290384e+00  1.9892300e+00 -2.5029132e-02 -8.3597165e-01  6.6820085e-01  4.0379703e-02
 4.3645044e-04  6.9626307e-01  1.4355674e+00  3.1724341e-02 -8.4676677e-01  5.9888467e-02 -1.2464268e-01
 4.3645044e-04  3.0120137e-01  1.2880489e+00  2.4366632e-02 -1.1049075e+00 -7.9924017e-03  6.3516386e-02
 4.3645044e-04 -8.3557433e-01  8.6538780e-01 -3.3798307e-02 -8.6695731e-01 -7.3764390e-01 -6.7822188e-02
 4.3645044e-04 -1.0760520e+00 -8.3292294e-01  6.9169246e-02  7.9520005e-01 -2.5825983e-01 -4.9042996e-02
 4.3645044e-04  4.6999696e-01  2.6508338e+00 -1.5497333e-01 -1.1394271e+00  1.1621936e-01  3.2416590e-02
 4.3645044e-04 -7.4500412e-01  1.2488643e+00 -5.4090001e-02 -7.0894992e-01 -1.6319269e-01  1.3008296e-01
 4.3645044e-04  1.4236139e-01  4.3592879e-01  7.8879669e-02 -8.1142801e-01  1.7996311e-01 -3.0685937e-02
 4.3645044e-04  1.0258317e+00 -1.5696923e+00 -8.4140234e-02  8.7766820e-01  3.1326413e-01  1.6685474e-01
 4.3645044e-04  3.3138773e+00 -2.5902634e+00  1.7667627e-02  6.7030430e-01  8.3112562e-01 -7.6912269e-02
 4.3645044e-04  1.3399495e+00  1.6793761e-01 -1.2352480e-01 -1.5103686e-01  8.7745047e-01  8.9289896e-02
 4.3645044e-04 -2.1543891e+00 -7.6113087e-01  1.0682803e-01  2.1060817e-01 -8.6142594e-01  3.1094572e-02
 4.3645044e-04 -7.9005063e-02  1.6534908e+00 -5.6582719e-02 -8.4074062e-01  2.2278316e-01  1.6133203e-01
 4.3645044e-04  7.2562355e-01 -2.1049328e+00 -1.0295361e-02  8.4402001e-01  2.9164028e-01  9.8421648e-02
 4.3645044e-04 -1.9722689e-02  1.2436849e+00 -5.3499214e-02 -6.0496342e-01 -1.7919204e-01  1.7308727e-01
 4.3645044e-04  4.8616752e-01 -6.8294060e-01  4.5106880e-02  9.4140065e-01  1.9067161e-01  2.9747480e-01
 4.3645044e-04  7.0169193e-01  2.5366092e+00 -3.8658358e-02 -9.3947035e-01  1.4478116e-01  9.5593199e-02
 4.3645044e-04 -5.8600324e-01  1.4265842e+00 -2.2097891e-02 -5.8314663e-01 -1.9777291e-01  2.4266876e-03
 4.3645044e-04 -2.0147593e-01 -6.2969071e-01  1.0946070e-01  5.2905101e-01 -2.4158548e-01  4.4205949e-01
 4.3645044e-04  1.0361260e+00  4.8856592e-01  4.5580074e-02 -5.6580842e-01  9.4194722e-01  1.1246763e-01
 4.3645044e-04  4.7111940e-01 -2.1576567e+00 -7.8450784e-02  9.6650606e-01  2.9962981e-01  6.4097390e-02
 4.3645044e-04 -7.5120509e-01 -1.4987984e+00  6.6102892e-02  8.4694088e-01 -1.0765865e-01 -6.3745141e-02
 4.3645044e-04 -2.3306134e+00  1.3375640e+00 -3.3832479e-02 -4.6942532e-01 -8.5872275e-01 -1.0296535e-01
 4.3645044e-04  7.9533261e-01 -1.2182624e+00  3.1871073e-02  6.6345555e-01  6.1083502e-01  1.0577251e-01
 4.3645044e-04 -2.3868709e+00 -1.5463465e+00 -7.4980971e-03  5.5104262e-01 -5.7743150e-01  1.4046342e-02
 4.3645044e-04  1.5629886e+00  1.2074502e+00 -2.2804050e-02 -4.9063259e-01  8.2593393e-01  2.2791250e-01
 4.3645044e-04  2.8004506e-01  4.1769829e-01 -6.5228932e-02 -9.3344635e-01  7.6553744e-01  2.9624599e-01
 4.3645044e-04 -1.0327497e+00 -1.2021396e+00  7.9151884e-02  7.6706707e-01 -7.1982896e-01 -8.4945676e-04
 4.3645044e-04 -3.6436406e-01 -5.0173426e+00  6.5269507e-02  1.0673109e+00 -8.2028918e-02  1.2017551e-02
 4.3645044e-04  3.7128282e-01  1.9548145e-01  9.8397322e-03  2.7478305e-01  1.2376879e+00  4.1748747e-02
 4.3645044e-04 -9.2058080e-01  2.3489782e-01  9.0581372e-02 -3.0806080e-01 -5.2699238e-01 -1.7096114e-01
 4.3645044e-04 -1.3758885e+00 -1.3461170e+00 -2.8724766e-01  7.1450895e-01 -7.6340955e-01 -5.9043199e-02
 4.3645044e-04 -2.9268532e+00 -3.4307125e-01  2.4427595e-03  1.2384425e-01 -1.0673621e+00 -1.6441507e-02
 4.3645044e-04  7.6054746e-01  6.2493265e-01  1.3326579e-01 -7.2930229e-01  7.2691363e-01 -1.9111261e-01
 4.3645044e-04  2.4793251e+00  1.7664076e+00 -6.9181144e-02 -6.3193542e-01  7.5442034e-01 -4.3657456e-02
 4.3645044e-04  2.7222994e-01 -6.9389999e-01  5.7530828e-02  8.6899310e-01 -4.6203911e-02 -3.0169548e-02
 4.3645044e-04 -2.6314325e+00  1.4777312e+00  2.8315624e-02 -4.5924833e-01 -7.8871101e-01  2.7732657e-02
 4.3645044e-04 -1.0969918e+00 -3.2073480e-01  6.6125311e-02  2.0490801e-01 -8.4732908e-01 -5.2996460e-02
 4.3645044e-04  8.7928659e-01 -4.4292858e-01  8.8267013e-02  6.4442575e-01  9.5357549e-01 -1.1358704e-01
 4.3645044e-04 -2.5294194e+00 -1.6047219e+00  2.7061351e-02  5.2505207e-01 -7.8959060e-01 -2.3206642e-02
 4.3645044e-04  6.6850299e-01  5.0533503e-01 -2.8655684e-02 -5.6170803e-01  6.4659220e-01  7.2706506e-02
 4.3645044e-04 -2.1856351e+00  8.0715263e-01 -1.1513089e-01 -2.8960049e-01 -4.1903657e-01 -7.2801374e-02
 4.3645044e-04  1.5816718e+00  9.0219218e-01  1.1242551e-01 -4.2327985e-01  8.9843321e-01  1.8745378e-01
 4.3645044e-04 -1.2735809e+00  5.0746962e-02 -6.0894798e-02 -5.3086359e-02 -9.3957442e-01 -1.3100676e-02
 4.3645044e-04 -5.2809858e-01  9.9233186e-01 -8.8490829e-02 -6.5174454e-01 -1.6501014e-01  1.0270979e-01
 4.3645044e-04 -4.0956554e-01 -3.3520057e+00  7.4051544e-02  1.0863219e+00 -1.2690032e-01 -4.5644091e-03
 4.3645044e-04  1.4299598e+00  1.8149439e-01  2.9117242e-01 -7.3942345e-01  5.4073435e-01 -1.5994126e-01
 4.3645044e-04 -1.0445430e+00 -3.2302535e+00  1.1076911e-01  9.8275483e-01 -3.2083452e-01 -4.2430349e-02
 4.3645044e-04  7.4002343e-01 -1.0491070e+00  4.2465452e-02  5.4962325e-01  7.5275880e-01  4.2694572e-02
 4.3645044e-04  4.2341492e-01  5.1261753e-01  2.2962645e-02 -8.9898038e-01  7.6064414e-01  3.0632369e-02
 4.3645044e-04  1.7336835e+00 -3.9849448e-01 -2.5289126e-03  1.7693259e-01  5.5782664e-01 -1.0596167e-01
 4.3645044e-04 -4.8589003e-01  1.8028291e+00 -4.9957559e-02 -8.8958806e-01  1.2614250e-02 -1.0280681e-01
 4.3645044e-04 -3.3171043e+00  2.6585810e+00 -3.6673388e-03 -7.2850060e-01 -8.1038857e-01  1.3947608e-02
 4.3645044e-04  2.0707128e+00 -2.7467397e-01  3.6778890e-02  1.2836407e-01  1.0369906e+00 -3.6069036e-02
 4.3645044e-04 -2.1894398e+00  1.0186238e+00 -7.0395507e-02 -4.3651298e-01 -7.8233546e-01 -3.2993935e-02
 4.3645044e-04 -5.5970877e-01  1.5641832e-01 -1.2434337e-01  2.8271607e-01 -5.9974402e-01  1.6274612e-01
 4.3645044e-04 -2.3583011e-01 -5.3927952e-01  1.2205005e-01  6.4656371e-01 -5.4272145e-01 -6.2124070e-02
 4.3645044e-04 -5.4931283e-01 -2.3371563e+00 -1.2511617e-02  1.0319808e+00 -2.8251791e-01 -8.0497243e-02
 4.3645044e-04  2.1522202e+00 -7.0298201e-01 -7.5102192e-03  1.3680149e-02  9.7355342e-01  2.1935345e-01
 4.3645044e-04 -3.0642657e+00  1.1353449e+00  2.0401214e-01 -2.9897803e-01 -9.7146082e-01 -5.6193728e-02
 4.3645044e-04  5.8278340e-01  9.0963840e-03 -8.6251594e-02  1.1082283e-01  1.1604702e+00  1.6428141e-01
 4.3645044e-04  1.9886582e+00 -4.8969677e-01 -1.4686055e-02  1.3901167e-01  9.6879530e-01  1.9947030e-02
 4.3645044e-04 -4.6672654e+00  7.9411447e-02 -1.9470653e-02 -2.3401100e-02 -1.0206182e+00  1.7827726e-04
 4.3645044e-04 -1.4207175e+00  3.1814978e-01 -1.4164452e-01  3.1580326e-01 -8.1668264e-01 -4.0613972e-02
 4.3645044e-04 -4.2964077e-01  8.8392800e-01  5.1996671e-02 -5.7019860e-01 -7.8682047e-01  1.3995780e-01
 4.3645044e-04  1.2322512e+00 -4.8401234e-01 -6.6727161e-02  6.2138849e-01  6.0485786e-01 -8.0765495e-03
 4.3645044e-04  1.2255727e+00  2.0448596e+00 -2.2239609e-02 -8.6326975e-01  6.1039752e-01 -9.4419256e-02
 4.3645044e-04  2.7636769e+00 -2.4277267e+00  2.1763071e-02  7.1933806e-01  7.7886027e-01  3.3488475e-02
 4.3645044e-04  1.7832680e-01 -7.0932150e-01 -8.3132781e-02  8.8970166e-01  1.4984158e-01  1.5055732e-01
 4.3645044e-04  3.3486038e-01  8.4668779e-01  4.6528771e-04 -1.0224220e+00  7.8933388e-03 -2.0911290e-01
 4.3645044e-04  2.4907701e+00  4.0288563e+00  8.0743477e-02 -9.2906404e-01  5.7501197e-01  8.1078010e-03
 4.3645044e-04  1.5010879e+00  2.2843236e-01  1.0170984e-01 -3.4916580e-01  9.5495123e-01 -6.2456932e-02
 4.3645044e-04  2.2962124e+00 -7.3636538e-01  1.3210353e-01  3.4667921e-01  1.0286642e+00  4.5140903e-02
 4.3645044e-04 -9.5071805e-01  4.4408027e-02  6.8436906e-02  6.6129375e-01 -8.2165122e-01 -2.6272184e-01
 4.3645044e-04  6.6918761e-01  4.1252655e-01  1.3166980e-01  1.7000888e-01  7.6361483e-01  2.4372105e-01
 4.3645044e-04  1.0520426e+00 -1.6568470e-01 -5.9744358e-02 -3.7690493e-01  8.9499199e-01  5.9506003e-02
 4.3645044e-04 -2.1974342e+00  8.7338376e-01  5.0807786e-03 -2.7259430e-01 -1.0881218e+00 -6.1812531e-03
 4.3645044e-04  7.7595666e-02  1.3836933e+00 -1.1158789e-02 -8.5958683e-01  3.9069748e-01  1.3640340e-01
 4.3645044e-04  1.7641308e+00 -2.4453169e-01  1.9222148e-02  2.7445057e-01  8.4780174e-01 -1.6790843e-01
 4.3645044e-04  6.8968582e-01 -1.1086966e+00 -6.5279268e-02  8.5730851e-01  5.4297811e-01 -1.1133543e-01
 4.3645044e-04 -4.8728615e-01  1.7311698e+00  7.5420238e-02 -6.7053825e-01 -3.1181842e-01 -4.2120632e-02
 4.3645044e-04  1.1360323e+00 -4.0827804e+00 -5.2108623e-02  8.4835470e-01  2.9679167e-01 -6.8583682e-02
 4.3645044e-04  4.2824373e-01  1.2663382e-01 -6.1178856e-02  7.7704668e-02  1.4410536e+00  3.8122419e-02
 4.3645044e-04 -5.0947797e-01 -2.6182146e+00  8.8537969e-02  9.4172424e-01  1.0233641e-02  4.2659931e-02
 4.3645044e-04 -2.9248734e+00 -5.6228870e-01  1.1855181e-01  3.7864643e-01 -9.7276551e-01  4.7136076e-02
 4.3645044e-04 -1.9152468e+00  1.8240252e-01  6.7359105e-02 -2.9221454e-01 -9.7002316e-01  5.6216016e-02
 4.3645044e-04 -1.4223476e-01  4.6389367e-02  8.5546017e-02 -3.5199764e-01 -1.3272709e+00  1.5407696e-01
 4.3645044e-04  5.6917673e-01  7.3017615e-01  2.0805337e-02 -7.7387559e-01  1.7821647e-01 -1.0177992e-01
 4.3645044e-04  3.9902076e-01  5.3812623e-01  3.4526497e-02 -9.1067001e-02  7.2976637e-01  4.1641062e-01
 4.3645044e-04 -9.5920706e-01  7.3113549e-01 -1.1254099e-01 -8.9626527e-01 -6.9723570e-01  1.0505014e-01
 4.3645044e-04  1.1039639e+00  1.7783352e+00  3.5722062e-02 -7.8880060e-01  5.9678030e-01  1.0841212e-01
 4.3645044e-04  6.1861134e-01  3.2066613e-01  9.6051339e-03 -4.7133857e-01  7.4165565e-01  1.4976392e-02
 4.3645044e-04  3.7681213e-01  1.0408149e+00 -5.5746902e-02 -6.7422396e-01  5.1199573e-01  6.2708274e-02
 4.3645044e-04 -5.3650922e-01 -1.9191846e+00 -1.0353582e-01  9.0287697e-01 -2.7318138e-01  1.3912403e-02
 4.3645044e-04  2.9829738e+00  1.1154890e+00  1.1270869e-01 -4.0413645e-01  1.0005362e+00 -1.2716278e-02
 4.3645044e-04 -2.4157715e+00  6.5466815e-01  1.6108006e-01 -2.0001927e-01 -8.7769514e-01  2.3410980e-02
 4.3645044e-04 -2.3602174e-01 -1.6910249e+00 -6.3745327e-02  6.4264727e-01 -1.5971382e-01 -1.0327677e-01
 4.3645044e-04 -2.2916083e-01  1.5713795e+00 -6.3463502e-02 -6.7854893e-01 -1.5749086e-01  1.8790413e-01
 4.3645044e-04 -3.1955192e+00 -3.6686701e-01 -6.9117998e-03  2.3703761e-01 -1.0797784e+00  1.4884943e-02
 4.3645044e-04 -9.5483446e-01  1.2654964e+00  3.3358673e-03 -5.6139654e-01 -3.3371091e-01 -2.5715191e-02
 4.3645044e-04 -9.7205751e-03 -1.7142044e+00  5.7358500e-02  8.2000965e-01  9.5150247e-02 -7.7163756e-02
 4.3645044e-04  1.7218475e-01  1.9382148e+00  1.2927528e-01 -9.2975479e-01  2.8986239e-01  6.7544304e-02
 4.3645044e-04  3.9833574e+00 -5.8928835e-01  5.5622444e-02  1.3437934e-01  9.9426508e-01  4.6171363e-02
 4.3645044e-04 -2.7438834e+00  7.7852778e-02 -2.1721048e-02  1.5235265e-01 -1.0928794e+00 -2.9055437e-03
 4.3645044e-04  6.6596830e-01 -5.6869513e-01  5.2108657e-02  1.1953567e+00  3.1285429e-01  8.5352540e-02
 4.3645044e-04  9.7600329e-01  8.6362487e-01 -2.1483777e-02 -5.1528585e-01  3.5009027e-01  9.9856876e-02
 4.3645044e-04 -1.5674030e+00 -8.8095270e-02 -1.2567246e-01  1.5896294e-02 -8.3560812e-01  8.2257286e-02
 4.3645044e-04  1.5686059e-01  5.7853746e-01 -1.1541704e-01 -1.1764948e+00 -1.0795027e-01 -1.8482092e-01
 4.3645044e-04  5.5261028e-01  3.3138454e-01  4.8904374e-02 -5.0325340e-01  1.3585182e+00 -1.3672607e-01
 4.3645044e-04  1.0009835e+00 -1.8008448e+00 -1.8929873e-01  6.8099159e-01  3.7644839e-01 -1.1617709e-01
 4.3645044e-04  5.0901484e-01 -1.7103037e+00  1.3428415e-01  8.0871850e-01  1.0187790e-01  2.4125479e-02
 4.3645044e-04  9.2307550e-01  1.7784010e+00  2.2948854e-02 -8.2951033e-01  7.2483170e-01 -1.7779775e-01
 4.3645044e-04  1.5797330e+00  7.2840393e-01  6.7541756e-02 -3.8587496e-01  9.8070931e-01  6.9495834e-02
 4.3645044e-04 -1.1254637e-01 -1.3863425e+00  3.4644950e-02  9.3675435e-01  2.8401083e-01 -2.3065066e-02
 4.3645044e-04  6.8841797e-01 -1.0335182e+00  7.6641649e-02  5.1688367e-01  8.8297403e-01 -3.4456171e-02
 4.3645044e-04 -2.9241398e-01  2.6908517e-01 -4.8764251e-02  1.9643266e-01 -6.8295717e-01 -2.0262739e-02
 4.3645044e-04 -1.0469149e-01  4.3374535e-01 -3.6604412e-02 -1.1816125e+00 -4.6425152e-01  3.3245990e-01
 4.3645044e-04  1.6297245e-01 -9.6732414e-01  3.7568861e-03  8.1478512e-01  3.7408841e-01  1.5443307e-01
 4.3645044e-04 -9.5500219e-01 -4.1885296e-01 -1.5209055e-01  8.5492021e-01 -9.6172845e-01 -4.1842602e-02
 4.3645044e-04 -2.1879520e+00  5.9622568e-01  1.3711008e-01  1.0665473e-01 -4.8319185e-01  1.1071207e-02
 4.3645044e-04  8.0514878e-01  6.1648077e-01 -1.8969066e-02 -6.2433606e-01  9.4600779e-01  1.9645078e-01
 4.3645044e-04 -2.8024743e+00 -1.2777921e+00 -1.1402445e-01  4.6023738e-01 -9.1789687e-01 -7.9375273e-03
 4.3645044e-04  4.2414472e-01  1.8235603e-01 -3.1777252e-02 -5.0257187e-02  1.0830853e+00  8.0408454e-02
 4.3645044e-04 -2.4715500e-01 -4.6040258e-01 -4.8465669e-02  1.2706529e+00 -6.6222894e-01 -1.3223305e-01
 4.3645044e-04  7.1184087e-01  1.7219636e+00  5.2410960e-02 -7.4646378e-01  3.9727688e-01 -1.5862112e-01
 4.3645044e-04  7.1493703e-01  6.8683809e-01  1.4361516e-02 -3.7196791e-01  6.3684243e-01 -2.6523140e-01
 4.3645044e-04 -1.4402270e+00 -3.5112405e-01 -9.1872185e-02  3.8367939e-01 -1.1943779e+00 -4.3428857e-02
 4.3645044e-04  9.2406923e-01  3.2150394e-01 -1.7210831e-01 -3.6900061e-01  5.7694149e-01 -1.4426078e-01
 4.3645044e-04  9.1141433e-01  9.4179139e-02  1.4406283e-01 -6.4268127e-02  1.0651890e+00 -5.4677870e-02
 4.3645044e-04 -1.7436215e+00  2.0766079e+00  4.3050170e-02 -7.5374353e-01 -6.1114973e-01  1.0890359e-01
 4.3645044e-04 -8.5413665e-01 -1.0674176e+00  4.4597346e-02  5.2419090e-01 -5.9716231e-01  1.9764174e-03
 4.3645044e-04  1.8169473e+00  3.8455122e+00 -1.0009099e-01 -1.0055839e+00  5.0583756e-01 -1.3780272e-02
 4.3645044e-04 -1.7484816e+00 -2.2314632e-01  5.9875961e-02  2.8582382e-01 -9.0945190e-01  8.8167377e-02
 4.3645044e-04  3.9540732e+00 -1.0841790e+00 -5.0300699e-02  3.2542360e-01  1.0848284e+00  7.7312112e-02
 4.3645044e-04  7.3621750e-02  1.9075908e-02  9.8488525e-02  9.1353017e-01  2.5054687e-01 -1.5668251e-01
 4.3645044e-04  2.1006498e-01 -2.4623871e-01 -1.1711543e-02  1.0078110e+00  6.6794902e-01  3.8203571e-02
 4.3645044e-04 -2.4296410e+00 -1.8003514e+00 -2.5164953e-02  4.9706441e-01 -7.7242821e-01  1.5730677e-02
 4.3645044e-04  1.8026078e+00  3.0132823e-02 -9.1131568e-02  7.3064893e-02  7.1459484e-01 -1.0321983e-01
 4.3645044e-04  6.7295581e-01 -8.5912502e-01  9.9539518e-02  9.9120355e-01  5.8036619e-01  1.1203857e-02
 4.3645044e-04 -1.8960629e-01  1.9660181e-01  2.9068623e-02 -8.8908821e-01 -4.3272650e-01 -5.1641303e-01
 4.3645044e-04  3.4995985e+00  2.0719647e+00 -2.1704000e-03 -6.0831916e-01  9.3593782e-01  2.2585887e-02
 4.3645044e-04  4.0358880e-01 -7.3733377e-01  4.3076411e-02  1.0638337e+00  5.8221292e-01  2.1283631e-01
 4.3645044e-04  1.7327286e-01 -2.8074117e+00  8.8177241e-02  7.7685452e-01  4.6705469e-02 -3.6770537e-02
 4.3645044e-04 -3.2351688e-01  1.0990617e+00 -1.0951640e-01 -8.3703279e-01 -4.0136814e-01  9.6240014e-02
 4.3645044e-04  5.9789425e-01 -8.9488876e-01  4.0246136e-02  1.5131734e-01  1.0233525e+00 -3.1427864e-02
 4.3645044e-04  2.2980571e+00 -1.3562485e+00  1.6177540e-01  4.8370451e-01  9.3118715e-01  9.8126546e-02
 4.3645044e-04  4.2998382e-01  1.6957171e+00  2.1879629e-03 -1.0581802e+00 -8.3076164e-02 -3.2198027e-02
 4.3645044e-04  9.6010101e-01  1.3425099e+00 -9.4957538e-02 -5.8173591e-01  7.0022684e-01  2.5481006e-02
 4.3645044e-04 -5.3142393e-01 -1.6792852e-01 -1.7081976e-01 -3.5053026e-02 -8.5938776e-01  3.3178832e-02
 4.3645044e-04  1.7958201e+00 -4.4405036e+00 -1.8972473e-02  1.0446831e+00  4.1685337e-01  1.6138300e-02
 4.3645044e-04 -2.4397113e+00  1.4319783e-01  1.4209320e-01 -1.4719902e-01 -9.2650533e-01 -7.6550260e-02
 4.3645044e-04  3.6600977e-01 -5.7663625e-01  7.5179987e-02  6.3803709e-01 -1.5188397e-01 -2.7465576e-01
 4.3645044e-04 -1.2173214e+00 -1.2359817e-01 -4.5857023e-02 -1.0267720e-01 -5.8781153e-01 -5.4096345e-02
 4.3645044e-04  5.7431960e-01 -1.7614090e+00 -5.2185535e-02  1.0814341e+00  2.9760450e-01 -5.6968451e-02
 4.3645044e-04  3.3502616e-03 -5.9645838e-01 -6.0569663e-03  7.3735130e-01 -1.0003954e+00  3.5848275e-02
 4.3645044e-04 -5.9004223e-01  3.5658863e-01  8.7527484e-02 -2.9740545e-01 -6.1163753e-01 -9.4002649e-02
 4.3645044e-04 -1.3446338e+00 -3.9147081e+00  4.1405488e-02  1.0264798e+00 -3.3548826e-01  1.9122532e-02
